ID,Host_ID,Regiao,Bairro,Latitude,Longitude,Tipo_do_local,Preco,Minimo_de_noites,Num_de_reviews,Num_de_anuncios_do_host,Disp_anual
35646737,117365574,Manhattan,Chelsea,40.74946,-73.99627,Private room,85,1,1,5,261
35646747,34450489,Brooklyn,Downtown Brooklyn,40.69691,-73.98237,Private room,111,2,2,1,6
35647681,268173853,Brooklyn,Clinton Hill,40.6853,-73.96662,Entire home/apt,100,5,1,1,243
35647761,267818779,Manhattan,Financial District,40.70567,-74.00566,Entire home/apt,265,1,2,1,246
35647951,268177002,Manhattan,East Village,40.72716,-73.98436,Entire home/apt,295,5,1,1,141
35648056,11066012,Manhattan,Hell's Kitchen,40.76164,-73.99218,Entire home/apt,417,3,1,1,219
35648435,244116720,Bronx,Throgs Neck,40.82754,-73.82124,Private room,65,1,1,1,365
35649754,78896912,Manhattan,Hell's Kitchen,40.7637,-73.99184,Entire home/apt,150,1,0,1,2
35650240,8518298,Brooklyn,Williamsburg,40.70924,-73.95208,Private room,57,2,3,1,29
35650326,40971988,Manhattan,Upper East Side,40.76954,-73.94959,Private room,75,1,4,1,9
35651376,15200548,Brooklyn,Sunset Park,40.66008,-73.99684,Entire home/apt,180,4,0,1,12
35651982,72015429,Manhattan,Inwood,40.86114,-73.92717,Private room,59,1,0,1,357
35652031,13830544,Brooklyn,Bedford-Stuyvesant,40.69524,-73.93234,Private room,54,4,2,3,330
35652334,266998393,Brooklyn,Bushwick,40.69423,-73.91945,Private room,40,3,1,3,96
35653043,93533725,Manhattan,Midtown,40.76465,-73.98155,Private room,350,2,0,1,38
35653330,20514946,Brooklyn,Bushwick,40.70056,-73.92162,Entire home/apt,230,2,2,1,274
35653871,268230638,Manhattan,Kips Bay,40.73775,-73.97368,Private room,95,15,0,1,89
35654692,258376648,Manhattan,Murray Hill,40.74673,-73.9792,Entire home/apt,299,6,0,1,57
35654798,267272502,Bronx,Claremont Village,40.84346,-73.90554,Private room,55,3,0,2,140
35655420,2883788,Manhattan,Murray Hill,40.74825,-73.98101,Entire home/apt,239,3,3,1,158
35655547,268240039,Manhattan,Washington Heights,40.83747,-73.94123,Private room,51,1,1,1,84
35655950,80443454,Queens,Kew Gardens Hills,40.71708,-73.82411,Private room,74,1,10,1,160
35656431,128681436,Queens,Flushing,40.75938,-73.80124,Private room,40,1,1,1,66
35656689,133130957,Queens,Elmhurst,40.74509,-73.88492,Entire home/apt,120,1,1,1,331
35657486,86724810,Brooklyn,Bedford-Stuyvesant,40.69252,-73.93787,Entire home/apt,200,1,1,1,344
35657662,135127305,Manhattan,Chinatown,40.71821,-73.99506,Entire home/apt,200,1,0,1,312
35658004,7768807,Manhattan,Lower East Side,40.7195,-73.98558,Entire home/apt,200,1,1,1,270
35658458,11608565,Manhattan,Lower East Side,40.71694,-73.98218,Entire home/apt,200,3,0,1,270
35658677,268266826,Manhattan,Hell's Kitchen,40.76413,-73.99466,Entire home/apt,450,1,1,1,337
35660065,268110281,Brooklyn,Bushwick,40.69258,-73.91168,Shared room,32,30,0,3,330
35661889,268110281,Brooklyn,Bushwick,40.69208,-73.91296,Private room,58,30,0,3,340
35662019,79269209,Manhattan,Hell's Kitchen,40.75625,-73.99357,Private room,63,31,0,1,250
35664876,268122129,Brooklyn,Bushwick,40.6997,-73.93944,Shared room,45,30,0,5,302
35665927,13813923,Queens,Long Island City,40.74383,-73.951,Private room,55,1,2,2,293
35666988,268118262,Manhattan,East Harlem,40.80775,-73.93767,Private room,210,1,3,1,7
35667379,222549093,Manhattan,Harlem,40.81668,-73.9569,Private room,65,1,1,3,17
35667738,101970559,Brooklyn,Bushwick,40.6922,-73.90563,Shared room,31,30,0,6,333
35668212,268122129,Brooklyn,Bushwick,40.69965,-73.93909,Shared room,35,30,0,5,357
35669284,268122129,Brooklyn,Bushwick,40.70125,-73.93915,Private room,72,30,0,5,341
35669345,159811367,Brooklyn,Bedford-Stuyvesant,40.69485,-73.94005,Shared room,34,30,0,10,341
35669735,130906690,Manhattan,Nolita,40.72098,-73.9972,Entire home/apt,225,4,1,1,225
35669975,268119713,Manhattan,Midtown,40.75855,-73.96661,Entire home/apt,300,30,0,1,155
35670657,18392694,Brooklyn,Crown Heights,40.67976,-73.9633,Entire home/apt,100,7,0,1,146
35670919,268122129,Brooklyn,Bushwick,40.70105,-73.93954,Private room,80,30,0,5,343
35671265,42730216,Manhattan,Upper East Side,40.76569,-73.95829,Entire home/apt,130,3,0,2,42
35671794,263994272,Brooklyn,Bedford-Stuyvesant,40.6871,-73.94651,Private room,100,1,0,3,178
35671998,261295185,Queens,Jamaica Estates,40.71213,-73.78778,Entire home/apt,219,2,0,1,359
35672353,289271,Bronx,Highbridge,40.83351,-73.93033,Private room,65,2,0,1,296
35672714,38580398,Queens,South Ozone Park,40.6765,-73.81947,Entire home/apt,150,3,3,1,327
35672777,2010787,Manhattan,Lower East Side,40.7144,-73.98201,Entire home/apt,297,20,0,1,276
35672836,241985816,Queens,Astoria,40.76847,-73.90852,Private room,100,1,1,3,89
35673061,268352337,Manhattan,Hell's Kitchen,40.76374,-73.98844,Entire home/apt,450,1,1,2,360
35674837,213719157,Manhattan,East Harlem,40.79833,-73.93781,Shared room,60,1,5,1,1
35675069,268358454,Brooklyn,Bedford-Stuyvesant,40.67825,-73.92346,Private room,60,1,0,1,171
35675859,71276635,Manhattan,Washington Heights,40.84143,-73.94569,Entire home/apt,235,1,0,5,338
35676024,177507494,Brooklyn,Kensington,40.64264,-73.97855,Private room,67,1,0,1,31
35676174,2860131,Manhattan,East Village,40.72488,-73.98317,Entire home/apt,120,2,1,1,6
35676573,268377412,Brooklyn,Williamsburg,40.70522,-73.94243,Entire home/apt,226,2,0,1,328
35676738,264362310,Brooklyn,Sheepshead Bay,40.60724,-73.95219,Private room,25,1,0,1,178
35677001,11908795,Manhattan,Hell's Kitchen,40.7615,-73.99546,Entire home/apt,350,5,0,1,87
35677349,222069293,Brooklyn,Williamsburg,40.71556,-73.94245,Entire home/apt,275,3,0,1,362
35678147,4077292,Brooklyn,Bushwick,40.69698,-73.90774,Private room,65,3,0,2,364
35678273,35783912,Bronx,Fordham,40.86269,-73.89073,Private room,39,3,0,8,170
35678627,88171838,Brooklyn,Bay Ridge,40.6346,-74.03022,Private room,99,2,1,4,169
35679309,268396733,Brooklyn,Kensington,40.64353,-73.9845,Entire home/apt,100,1,1,1,96
35679614,1764739,Manhattan,East Village,40.72352,-73.97493,Private room,85,1,0,1,23
35679813,63356650,Brooklyn,Crown Heights,40.6771,-73.96007,Private room,60,20,0,1,38
35679935,33555400,Queens,Briarwood,40.71288,-73.81368,Entire home/apt,300,2,0,1,12
35680065,268394581,Brooklyn,Bedford-Stuyvesant,40.69134,-73.93288,Private room,75,1,2,3,139
35680174,268405137,Brooklyn,Bushwick,40.69284,-73.91248,Entire home/apt,140,2,4,1,359
35680258,7073540,Brooklyn,Red Hook,40.68002,-74.0055,Entire home/apt,130,2,0,1,79
35680818,263322673,Manhattan,SoHo,40.72546,-74.0008,Private room,75,14,0,2,133
35681056,268392801,Manhattan,Hell's Kitchen,40.75597,-73.99457,Entire home/apt,251,3,3,1,258
35681112,4363908,Brooklyn,Bedford-Stuyvesant,40.68479,-73.94416,Private room,75,2,0,1,14
35681163,9843389,Brooklyn,Williamsburg,40.70816,-73.95591,Private room,100,1,1,2,27
35681619,69356879,Brooklyn,Williamsburg,40.71668,-73.94252,Entire home/apt,295,2,0,1,300
35681857,12166612,Brooklyn,Fort Greene,40.68884,-73.9733,Entire home/apt,310,3,1,1,5
35682178,268135013,Brooklyn,Bushwick,40.6944,-73.92531,Private room,69,1,1,6,170
35682486,127821506,Manhattan,Upper East Side,40.76814,-73.96088,Private room,125,1,0,1,20
35682527,35620036,Manhattan,Harlem,40.82178,-73.93946,Private room,51,1,1,1,45
35682665,267912902,Brooklyn,Borough Park,40.62434,-73.98821,Private room,80,3,1,2,179
35682980,10353677,Brooklyn,Williamsburg,40.71283,-73.94278,Entire home/apt,395,2,0,1,351
35683012,219459418,Brooklyn,Williamsburg,40.70905,-73.95484,Entire home/apt,450,2,0,1,345
35683489,218666938,Brooklyn,Williamsburg,40.71011,-73.95782,Entire home/apt,500,3,0,1,362
35683518,3590361,Brooklyn,Boerum Hill,40.68612,-73.99024,Private room,99,1,1,1,264
35683776,268430876,Staten Island,St. George,40.63772,-74.08315,Private room,42,1,0,1,87
35684442,1100494,Manhattan,Harlem,40.82292,-73.95598,Private room,50,30,0,3,338
35684457,268438637,Manhattan,Upper East Side,40.76938,-73.95143,Entire home/apt,249,1,1,1,359
35684596,83132880,Queens,Maspeth,40.73888,-73.89486,Private room,49,1,0,4,321
35685857,78424147,Manhattan,Washington Heights,40.84344,-73.93967,Entire home/apt,210,5,2,1,354
35686069,254422852,Manhattan,East Harlem,40.79522,-73.93918,Entire home/apt,225,4,2,1,289
35686533,175730239,Queens,Sunnyside,40.73902,-73.92686,Private room,59,3,2,12,353
35686575,268149976,Queens,Elmhurst,40.7315,-73.87931,Private room,35,1,2,1,23
35686594,96608840,Brooklyn,Bushwick,40.68434,-73.9064,Entire home/apt,90,3,1,1,329
35686679,141211593,Queens,Forest Hills,40.71655,-73.85219,Entire home/apt,250,5,0,1,53
35686816,50506922,Brooklyn,Clinton Hill,40.68927,-73.96542,Entire home/apt,125,3,0,1,31
35687199,1172202,Queens,Ditmars Steinway,40.77012,-73.90919,Private room,80,1,0,5,19
35687862,268465931,Brooklyn,Williamsburg,40.7043,-73.94285,Entire home/apt,200,2,1,1,338
35688219,268468020,Brooklyn,East Flatbush,40.641,-73.93467,Entire home/apt,98,1,0,2,88
35688424,20086738,Brooklyn,Bedford-Stuyvesant,40.68028,-73.91829,Private room,105,2,0,2,17
35691113,268491219,Manhattan,Two Bridges,40.71143,-73.99557,Entire home/apt,285,2,0,1,338
35691215,5028297,Brooklyn,Fort Greene,40.69416,-73.9809,Private room,159,2,1,1,327
35692073,268207118,Manhattan,Midtown,40.75959,-73.96473,Entire home/apt,279,3,2,1,244
35693860,38209756,Brooklyn,Clinton Hill,40.69382,-73.96644,Private room,60,1,0,1,9
35699079,57627694,Manhattan,Harlem,40.82339,-73.95106,Entire home/apt,91,1,0,1,50
35699567,268537798,Queens,Jackson Heights,40.7486,-73.88469,Private room,99,2,0,1,90
35700408,67433858,Manhattan,East Harlem,40.78991,-73.94816,Entire home/apt,130,3,0,1,38
35700700,96659533,Brooklyn,Bushwick,40.69429,-73.91385,Private room,70,2,2,2,331
35702066,13830544,Brooklyn,Bedford-Stuyvesant,40.69386,-73.93256,Private room,52,4,1,3,325
35702864,6712411,Brooklyn,Bedford-Stuyvesant,40.68273,-73.9193,Entire home/apt,118,2,3,1,101
35703509,175730239,Queens,Sunnyside,40.74083,-73.92821,Shared room,30,3,0,12,360
35703583,17426621,Brooklyn,South Slope,40.66438,-73.97931,Entire home/apt,195,4,0,1,39
35704185,4205261,Brooklyn,Clinton Hill,40.68729,-73.96766,Entire home/apt,125,2,0,2,37
35704764,268572259,Brooklyn,Bushwick,40.70322,-73.92718,Private room,79,30,1,3,297
35704999,238324936,Manhattan,Hell's Kitchen,40.765,-73.98737,Entire home/apt,300,1,0,3,334
35705257,175730239,Queens,Sunnyside,40.73996,-73.92829,Shared room,30,3,2,12,354
35705482,268572259,Brooklyn,Bushwick,40.70483,-73.92565,Private room,79,30,1,3,365
35705568,268135013,Brooklyn,Bushwick,40.69624,-73.92554,Private room,59,1,4,6,160
35706068,35741633,Queens,Long Island City,40.74869,-73.94294,Entire home/apt,2000,1,0,1,365
35706150,175730239,Queens,Sunnyside,40.74064,-73.92871,Shared room,30,3,0,12,351
35706482,16342788,Brooklyn,Williamsburg,40.7069,-73.94521,Private room,79,1,0,2,342
35706862,268585880,Brooklyn,Williamsburg,40.71564,-73.94497,Entire home/apt,80,1,0,2,2
35706957,89862690,Manhattan,Harlem,40.81395,-73.94199,Private room,75,1,1,1,65
35707070,22071068,Brooklyn,Williamsburg,40.70929,-73.96889,Private room,115,1,0,1,90
35707097,175730239,Queens,Sunnyside,40.74088,-73.92726,Shared room,30,3,1,12,358
35707367,266833571,Manhattan,Chelsea,40.7503,-73.99746,Entire home/apt,175,3,3,1,49
35707474,175730239,Queens,Sunnyside,40.7389,-73.92792,Private room,89,1,0,12,365
35707595,36649618,Manhattan,Lower East Side,40.71722,-73.98388,Private room,150,1,2,1,58
35707776,175730239,Queens,Sunnyside,40.739,-73.92796,Shared room,30,3,0,12,360
35707820,141059668,Manhattan,Midtown,40.75237,-73.97092,Entire home/apt,150,1,0,1,223
35707944,268585880,Brooklyn,Williamsburg,40.71659,-73.94397,Entire home/apt,80,1,0,2,1
35707945,104151293,Manhattan,East Harlem,40.80921,-73.94019,Entire home/apt,160,1,1,1,26
35708459,6270968,Brooklyn,Bedford-Stuyvesant,40.68364,-73.94067,Private room,43,3,0,2,320
35708807,12549759,Brooklyn,Bedford-Stuyvesant,40.68575,-73.92046,Entire home/apt,260,2,1,2,36
35709113,224731704,Manhattan,Hell's Kitchen,40.7655,-73.98871,Entire home/apt,300,1,0,3,350
35709161,41833764,Manhattan,Midtown,40.75174,-73.9706,Entire home/apt,145,1,1,1,277
35709450,253334687,Manhattan,Nolita,40.72226,-73.99351,Entire home/apt,400,3,3,1,312
35709682,175730239,Queens,Sunnyside,40.73883,-73.92698,Shared room,30,3,2,12,327
35709724,218335154,Manhattan,Midtown,40.74339,-73.98205,Entire home/apt,250,1,0,2,360
35709825,218335154,Manhattan,Midtown,40.74335,-73.98287,Entire home/apt,250,1,3,2,360
35709849,24294179,Queens,Ridgewood,40.70084,-73.90843,Private room,48,1,2,1,17
35709875,229725669,Brooklyn,Williamsburg,40.7113,-73.9576,Entire home/apt,400,3,0,1,359
35709924,63272360,Queens,Woodhaven,40.6935,-73.86837,Entire home/apt,145,3,0,6,8
35710204,136408243,Brooklyn,Midwood,40.61354,-73.96316,Private room,140,1,0,1,364
35710560,63272360,Queens,Woodhaven,40.69343,-73.86745,Private room,60,3,0,6,50
35710684,143959643,Manhattan,Midtown,40.75284,-73.97088,Entire home/apt,145,1,0,1,310
35710697,268614079,Manhattan,East Village,40.72513,-73.9839,Entire home/apt,315,5,2,1,160
35710939,112799848,Manhattan,Hell's Kitchen,40.76433,-73.993,Entire home/apt,300,1,0,3,342
35710965,10061222,Queens,Astoria,40.75909,-73.92227,Private room,95,1,0,1,355
35711228,4210130,Manhattan,East Village,40.72438,-73.98901,Entire home/apt,199,3,6,1,98
35711402,12061757,Brooklyn,Brownsville,40.67511,-73.90836,Entire home/apt,100,2,0,1,53
35711535,63272360,Queens,Woodhaven,40.69482,-73.86747,Private room,60,3,0,6,41
35711784,268352337,Manhattan,Hell's Kitchen,40.76494,-73.98874,Entire home/apt,250,1,0,2,360
35711828,268276813,Manhattan,Hell's Kitchen,40.76565,-73.99392,Private room,150,1,0,3,365
35712132,12549759,Brooklyn,Bedford-Stuyvesant,40.68656,-73.91921,Entire home/apt,160,4,2,2,34
35712515,259207391,Queens,Jamaica,40.67632,-73.79856,Private room,70,1,3,3,174
35712642,268276813,Manhattan,Hell's Kitchen,40.7639,-73.99542,Private room,150,1,0,3,362
35712883,268627924,Brooklyn,Bedford-Stuyvesant,40.68242,-73.95348,Shared room,90,3,0,1,38
35713130,268276813,Manhattan,Hell's Kitchen,40.7645,-73.99434,Entire home/apt,300,1,0,3,362
35713184,11503187,Brooklyn,Prospect-Lefferts Gardens,40.66085,-73.95586,Entire home/apt,1400,10,1,1,17
35713272,268631641,Manhattan,East Village,40.72198,-73.97678,Private room,97,1,1,1,1
35713295,75285802,Manhattan,East Harlem,40.78861,-73.94523,Entire home/apt,150,4,0,2,35
35713310,261761196,Manhattan,Midtown,40.76542,-73.98192,Private room,300,1,0,8,321
35713334,261761196,Manhattan,Midtown,40.76523,-73.98049,Private room,250,1,0,8,306
35713354,261761196,Manhattan,Midtown,40.76546,-73.9806,Private room,300,1,0,8,317
35713596,268634598,Manhattan,East Village,40.72632,-73.9846,Entire home/apt,325,5,1,1,163
35714753,46662635,Queens,Jamaica,40.70477,-73.80335,Entire home/apt,44,1,3,1,330
35715071,175730239,Queens,Sunnyside,40.73864,-73.92728,Shared room,30,3,2,12,361
35715171,71276635,Manhattan,Washington Heights,40.83571,-73.94179,Entire home/apt,750,1,1,5,364
35715382,208559533,Brooklyn,Bedford-Stuyvesant,40.69528,-73.95603,Shared room,115,1,0,1,89
35715791,101771985,Manhattan,Harlem,40.8076,-73.94886,Private room,80,1,0,3,127
35716058,7169907,Manhattan,Financial District,40.70424,-74.00789,Entire home/apt,135,2,2,1,2
35716084,233050530,Queens,Woodside,40.74568,-73.90844,Private room,49,2,0,1,177
35716310,268657406,Manhattan,East Harlem,40.80935,-73.93812,Private room,270,1,3,1,30
35716452,17601262,Brooklyn,East Flatbush,40.6509,-73.95108,Entire home/apt,200,3,0,2,324
35717310,10086230,Brooklyn,Williamsburg,40.7113,-73.95395,Entire home/apt,200,10,0,1,27
35717406,63513465,Manhattan,East Harlem,40.80347,-73.93522,Private room,70,1,0,1,314
35717409,175730239,Queens,Sunnyside,40.73913,-73.92692,Shared room,30,3,0,12,359
35717460,264676469,Bronx,Highbridge,40.83163,-73.93077,Private room,80,1,1,1,2
35717508,5678260,Manhattan,Nolita,40.72165,-73.99584,Entire home/apt,249,3,0,1,85
35717719,257033785,Manhattan,Upper West Side,40.77219,-73.98991,Entire home/apt,400,2,0,1,15
35717735,268271871,Manhattan,Chelsea,40.74499,-74.00704,Entire home/apt,399,3,1,1,179
35717846,175730239,Queens,Sunnyside,40.73997,-73.92655,Shared room,30,3,1,12,345
35718061,175730239,Queens,Sunnyside,40.74033,-73.92646,Shared room,30,3,2,12,350
35718147,128843123,Brooklyn,East New York,40.66784,-73.88575,Private room,45,1,0,2,365
35718438,76407060,Manhattan,East Village,40.72503,-73.98546,Entire home/apt,295,1,1,1,11
35718516,267483864,Manhattan,Murray Hill,40.74457,-73.97493,Entire home/apt,449,1,1,1,216
35718849,14563616,Manhattan,Chelsea,40.73724,-73.99429,Entire home/apt,249,1,5,2,125
35719112,128843123,Brooklyn,East New York,40.66588,-73.891,Private room,48,1,1,2,334
35719162,1221359,Manhattan,Lower East Side,40.72076,-73.98843,Entire home/apt,400,5,0,1,173
35720262,265422938,Queens,Long Island City,40.74639,-73.9435,Private room,149,2,0,2,23
35720329,222287033,Brooklyn,Williamsburg,40.71151,-73.96515,Entire home/apt,350,3,2,5,347
35721596,21942647,Queens,Long Island City,40.75777,-73.93509,Private room,125,1,0,1,358
35726476,26935419,Brooklyn,Brighton Beach,40.5771,-73.96499,Private room,120,1,0,1,252
35726877,11490581,Manhattan,Hell's Kitchen,40.75292,-73.99487,Entire home/apt,249,2,1,1,7
35727309,268294305,Manhattan,Hell's Kitchen,40.75499,-73.99437,Entire home/apt,299,3,0,1,237
35728246,122178596,Brooklyn,Flatlands,40.62948,-73.94088,Entire home/apt,195,2,0,3,80
35728640,268468020,Brooklyn,East Flatbush,40.64262,-73.93621,Private room,101,1,0,2,116
35729594,268757078,Brooklyn,East Flatbush,40.6456,-73.95065,Private room,40,1,1,2,151
35729630,101771985,Manhattan,Harlem,40.80609,-73.9484,Private room,90,1,0,3,121
35732634,268757078,Brooklyn,East Flatbush,40.64457,-73.94915,Private room,35,1,3,2,171
35732847,102263916,Staten Island,Tompkinsville,40.63281,-74.09132,Private room,50,1,4,2,84
35733228,268784513,Queens,East Elmhurst,40.75938,-73.88219,Private room,70,1,8,3,342
35734363,83934468,Manhattan,Upper East Side,40.78149,-73.95168,Entire home/apt,400,14,0,1,25
35734937,268796947,Queens,Long Island City,40.75267,-73.93111,Private room,59,1,0,5,351
35735657,28580275,Manhattan,Midtown,40.75823,-73.96509,Entire home/apt,290,1,0,4,286
35735822,268198789,Brooklyn,Cypress Hills,40.67804,-73.86761,Private room,48,2,1,2,348
35736396,220125576,Queens,Ozone Park,40.6726,-73.84567,Entire home/apt,85,3,1,3,52
35736648,110644265,Queens,Rego Park,40.72733,-73.86047,Entire home/apt,75,1,2,1,1
35736834,10690947,Brooklyn,Bushwick,40.68787,-73.90601,Private room,60,2,0,1,20
35737107,245781620,Bronx,Kingsbridge,40.88587,-73.89865,Private room,80,4,0,1,87
35737368,26781753,Manhattan,Nolita,40.72247,-73.99473,Private room,95,7,0,1,125
35738384,9510645,Brooklyn,Bushwick,40.70205,-73.92798,Entire home/apt,225,2,0,2,161
35738942,3741794,Queens,Sunnyside,40.74709,-73.9138,Entire home/apt,150,5,0,1,359
35738953,268832581,Brooklyn,Downtown Brooklyn,40.69733,-73.98427,Private room,90,1,0,1,189
35739486,140665873,Queens,Jamaica Estates,40.71797,-73.78478,Private room,50,1,3,1,179
35739927,4129805,Manhattan,West Village,40.73286,-74.00244,Entire home/apt,175,2,2,5,79
35740337,4955986,Manhattan,Midtown,40.76364,-73.97589,Entire home/apt,249,2,0,1,253
35740429,268838097,Manhattan,Murray Hill,40.74889,-73.9747,Entire home/apt,399,5,0,1,208
35740468,6524762,Manhattan,Midtown,40.76303,-73.97896,Entire home/apt,380,1,0,3,364
35740661,268847927,Manhattan,Hell's Kitchen,40.762,-73.99158,Entire home/apt,399,3,0,1,218
35740716,145406361,Queens,Jamaica,40.68474,-73.79197,Entire home/apt,79,1,0,1,167
35740944,122178596,Brooklyn,Flatlands,40.62806,-73.94137,Entire home/apt,649,1,0,3,64
35741117,268852377,Brooklyn,Bedford-Stuyvesant,40.69819,-73.94719,Entire home/apt,160,2,1,1,347
35741268,6524762,Manhattan,Midtown,40.76218,-73.98002,Entire home/apt,380,2,0,3,2
35742470,181773256,Manhattan,Midtown,40.7509,-73.98557,Entire home/apt,450,1,0,1,65
35742633,265866685,Brooklyn,Bushwick,40.69796,-73.92915,Entire home/apt,198,30,0,2,179
35742909,268868462,Brooklyn,Greenpoint,40.7309,-73.95969,Private room,200,4,0,1,365
35743508,267405973,Queens,Ridgewood,40.70141,-73.90415,Entire home/apt,195,18,0,2,347
35744074,73670512,Brooklyn,Gravesend,40.59301,-73.975,Entire home/apt,140,3,3,2,222
35744269,261187437,Brooklyn,Borough Park,40.63524,-74.0039,Private room,55,1,1,6,358
